Date,Open,High,Low,Close,Adj Close,Volume
2018-10-31,185.0,189.5,179.65,188.1,183.07,53264490
2018-11-01,192.0,205.75,189.05,204.05,198.6,69202992
2018-11-02,212.75,215.9,207.65,209.1,203.51,51686587
2018-11-05,209.0,212.35,206.1,210.1,204.48,21134350
2018-11-06,212.25,217.9,211.0,214.45,208.72,26924066
2018-11-07,217.45,218.0,215.5,215.95,210.18,3962712
2018-11-09,214.0,229.4,213.2,227.9,221.81,40754087
2018-11-12,230.0,230.85,221.1,223.05,217.09,29069172
2018-11-13,222.0,226.85,220.0,225.45,219.42,19014119
2018-11-14,226.9,229.0,221.0,222.4,216.45,19780790
2018-11-15,215.0,217.95,202.25,205.85,200.35,60944632
2018-11-16,201.75,201.75,187.8,191.0,185.89,88101871
2018-11-19,198.1,205.95,194.35,204.8,199.33,64329717
2018-11-20,198.0,199.75,191.0,192.1,186.96,77354754
2018-11-21,196.1,200.8,194.6,198.15,192.85,47627190
2018-11-22,200.0,203.85,194.65,195.55,190.32,44350629
2018-11-26,189.0,191.95,182.2,187.9,182.88,60418383
2018-11-27,193.0,193.8,180.35,182.65,177.77,70065939
2018-11-28,180.4,181.0,160.3,162.1,157.77,140720495
2018-11-29,157.05,167.0,146.75,160.45,156.16,292043464
2018-11-30,164.0,171.35,160.45,169.8,165.26,120153166
2018-12-03,174.0,179.5,165.3,178.0,173.24,104720593
2018-12-04,180.35,182.45,175.25,176.5,171.78,68038860
2018-12-05,173.5,178.45,172.2,173.4,168.76,52289539
2018-12-06,169.0,172.5,167.35,168.45,163.95,38867660
2018-12-07,170.0,172.0,162.0,166.2,161.76,49750931
2018-12-10,162.0,169.5,160.0,165.65,161.22,50379613
2018-12-11,164.5,179.85,163.8,177.85,173.1,85103084
2018-12-12,182.0,187.5,181.55,186.6,181.61,71832334
2018-12-13,193.0,193.2,172.3,174.7,170.03,108920029
2018-12-14,172.7,181.6,168.25,180.35,175.53,79566067
2018-12-17,183.25,184.45,179.45,181.0,176.16,35269769
2018-12-18,180.0,180.9,176.75,179.0,174.21,35729865
2018-12-19,180.5,183.15,178.6,179.55,174.75,40247602
2018-12-20,179.0,187.6,178.0,186.75,181.76,61970822
2018-12-21,188.0,188.45,180.85,182.95,178.06,40864241
2018-12-24,184.0,185.5,181.25,182.3,177.43,32861722
2018-12-26,182.5,182.65,174.25,179.45,174.65,47421246
2018-12-27,183.0,183.45,177.05,178.1,173.34,44303877
2018-12-28,180.0,183.3,180.0,181.45,176.6,27142501
2018-12-31,183.2,183.85,181.0,181.8,176.94,18970865
2019-01-01,182.6,185.9,181.0,184.25,179.32,24160878
2019-01-02,183.45,187.0,182.5,184.65,179.71,32583205
2019-01-03,185.25,186.0,183.5,184.1,179.18,20239949
2019-01-04,184.85,190.3,181.55,189.65,184.58,45914917
2019-01-07,193.9,194.4,185.8,187.15,182.15,40515242
2019-01-08,188.0,193.2,185.0,192.35,187.21,40559174
2019-01-09,193.95,193.95,181.5,186.45,181.47,63673200
2019-01-10,188.0,188.9,184.2,186.9,181.9,36296992
2019-01-11,188.7,189.9,182.75,184.25,179.32,33594786
2019-01-14,185.0,198.0,182.3,195.35,190.13,98089778
2019-01-15,196.6,205.0,196.1,203.0,197.57,82308056
2019-01-16,204.8,209.15,203.5,208.35,202.78,58015710
2019-01-17,209.25,209.55,200.25,201.5,196.11,60534702
2019-01-18,202.0,203.05,196.2,198.6,193.29,41858021
2019-01-21,199.3,200.5,190.7,191.95,186.82,37304992
2019-01-22,191.5,193.8,187.4,192.2,187.06,38382360
2019-01-23,194.5,199.5,193.65,197.25,191.98,46394304
2019-01-24,199.0,235.0,189.0,215.4,209.64,127603904
2019-01-25,225.0,245.0,218.0,219.6,213.73,183425643
2019-01-28,222.45,223.0,206.1,207.5,201.95,58015753
2019-01-29,207.0,209.45,195.7,202.9,197.48,76651017
2019-01-30,211.0,212.0,198.3,199.5,194.17,65312137
2019-01-31,202.0,202.45,190.15,194.1,188.91,67794993
2019-02-01,195.9,197.2,181.25,185.6,180.64,66597684
2019-02-04,184.25,184.7,175.6,179.8,174.99,60771732
2019-02-05,179.8,183.5,175.0,176.1,171.39,44477885
2019-02-06,178.9,178.95,173.0,176.45,171.73,45391450
2019-02-07,177.1,181.8,175.25,176.95,172.22,44494971
2019-02-08,177.0,178.5,173.25,175.1,170.42,32561739
2019-02-11,175.1,176.0,170.1,173.25,168.62,29509227
2019-02-12,173.0,176.25,172.1,172.65,168.03,22298518
2019-02-14,186.35,224.0,186.35,221.25,215.34,264725005
2019-02-15,226.9,226.9,211.3,219.0,213.15,141193124
2019-02-18,201.0,216.7,201.0,213.55,207.84,89969426
2019-02-19,215.1,218.1,211.55,212.85,207.16,33990276
2019-02-20,216.9,219.8,213.35,217.85,212.03,48429455
2019-02-21,218.85,218.85,214.0,215.15,209.4,27975632
2019-02-22,214.5,223.7,213.1,222.0,216.07,51329944
2019-02-25,223.85,230.6,221.2,229.1,222.98,47825222
2019-02-26,223.2,234.45,220.1,229.5,223.36,84298892
2019-02-27,233.0,236.8,223.65,228.2,222.1,74650022
2019-02-28,230.0,232.75,226.8,231.15,224.97,45753501
2019-03-01,234.9,238.5,234.1,237.6,231.25,42006406
2019-03-05,236.0,240.75,234.5,237.45,231.1,30848699
2019-03-06,238.1,240.65,232.95,235.3,229.01,24658589
2019-03-07,235.5,236.0,228.65,231.7,225.51,27229610
2019-03-08,231.7,234.9,229.5,232.3,226.09,23233663
2019-03-11,233.0,238.0,231.6,236.3,229.98,21189817
2019-03-12,238.0,239.2,235.0,235.85,229.54,22100817
2019-03-13,236.0,247.6,232.7,244.3,237.77,58883298
2019-03-14,248.0,254.0,246.15,249.85,243.17,59684202
2019-03-15,251.7,252.8,243.5,245.05,238.5,38715468
2019-03-18,247.0,248.55,241.8,245.95,239.38,24825632
2019-03-19,246.65,250.5,245.0,248.8,242.15,21448040
2019-03-20,248.75,253.0,246.4,252.15,245.41,26817389
2019-03-22,253.0,257.5,250.35,252.6,245.85,34018752
2019-03-25,250.0,250.4,246.1,247.25,240.64,23540100
2019-03-26,247.5,254.8,247.45,253.7,246.92,20571726
2019-03-27,258.4,269.85,256.1,268.45,261.27,84155309
2019-03-28,270.65,277.7,268.3,276.1,268.72,48078072
2019-04-01,276.0,280.0,273.8,275.9,268.52,27807546
2019-04-02,278.2,282.05,274.8,280.3,272.81,24708930
2019-04-03,283.5,286.0,272.2,273.7,266.38,31808834
2019-04-04,274.0,275.0,265.0,268.05,260.88,42003554
2019-04-05,270.0,274.0,264.25,266.85,259.72,28319923
2019-04-08,267.1,268.1,258.25,260.05,253.1,26252469
2019-04-09,261.9,272.0,258.7,270.6,263.37,39195173
2019-04-10,272.0,275.45,267.5,268.25,261.08,32016249
2019-04-11,268.75,270.25,264.0,269.05,261.86,20363799
2019-04-12,269.7,271.9,265.8,267.9,260.74,21736271
2019-04-15,268.45,269.9,264.8,265.5,258.4,13509220
2019-04-16,267.55,269.2,265.0,266.45,259.33,16368625
2019-04-18,266.4,267.95,254.05,255.8,248.96,32491440
2019-04-22,253.95,254.4,237.0,238.35,231.98,37467080
2019-04-23,239.0,244.65,230.5,232.7,226.48,43232834
2019-04-24,233.0,240.4,231.2,239.15,232.76,38516951
2019-04-25,241.0,250.4,236.05,237.05,230.71,71641179
2019-04-26,239.9,240.35,232.1,237.2,230.86,48524121
2019-04-30,213.5,213.5,165.6,168.0,163.51,217219923
2019-05-02,162.0,178.0,160.0,173.75,169.11,124177861
2019-05-03,177.0,177.8,169.7,175.9,171.2,58953903
2019-05-06,168.05,171.9,165.5,166.25,161.81,49500412
2019-05-07,169.0,169.95,163.65,164.75,160.35,40445964
2019-05-08,165.0,166.5,160.0,160.75,156.45,47387735
2019-05-09,158.0,171.4,156.5,170.3,165.75,88653903
2019-05-10,172.75,174.25,162.8,163.85,159.47,62257935
2019-05-13,164.9,165.45,154.0,154.7,150.56,60884255
2019-05-14,155.1,158.9,151.4,155.85,151.68,62642515
2019-05-15,154.2,154.3,141.8,142.95,139.13,95899314
2019-05-16,144.0,145.9,134.65,137.75,134.07,82730883
2019-05-17,141.0,146.0,132.45,134.15,130.56,117940438
2019-05-20,142.5,144.9,137.0,143.55,139.71,82205265
2019-05-21,145.0,145.0,138.5,141.0,137.23,59499614
2019-05-22,141.0,141.25,135.5,137.55,133.87,58669730
2019-05-23,143.9,150.8,138.75,139.75,136.01,111719246
2019-05-24,141.0,142.9,139.5,141.2,137.43,45274708
2019-05-27,142.0,148.45,140.85,146.8,142.88,67258367
2019-05-28,148.95,154.9,148.2,152.8,148.72,81670499
2019-05-29,154.0,156.0,150.65,151.7,147.64,49000782
2019-05-30,150.2,156.5,149.9,155.0,150.86,55475576
2019-05-31,156.6,157.0,147.0,147.8,143.85,63368992
2019-06-03,148.0,149.9,144.5,149.45,147.45,40272408
2019-06-04,148.8,153.85,148.55,152.8,152.8,45560540
2019-06-06,148.45,151.2,142.3,143.4,143.4,65169529
2019-06-07,143.4,145.45,136.15,139.9,139.9,66206668
2019-06-10,141.9,145.0,132.55,135.9,135.9,86398912
2019-06-11,135.0,143.5,133.75,139.55,139.55,80946657
2019-06-12,136.0,137.8,133.6,134.75,134.75,56236715
2019-06-13,130.8,130.8,116.0,117.1,117.1,197154833
2019-06-14,118.5,121.0,112.85,115.05,115.05,155169990
2019-06-17,118.0,118.35,113.75,116.15,116.15,84436078
2019-06-18,116.0,117.5,107.1,109.3,109.3,116604528
2019-06-19,109.0,111.45,101.3,103.2,103.2,126458237
2019-06-20,102.0,115.9,98.7,114.55,114.55,159393077
2019-06-21,114.55,114.8,108.25,109.6,109.6,106421502
2019-06-24,112.0,114.0,108.85,111.95,111.95,79695315
2019-06-25,111.0,112.5,109.1,110.05,110.05,56892279
2019-06-26,109.0,114.65,108.4,113.05,113.05,72879532
2019-06-27,113.05,114.5,111.8,112.4,112.4,51280994
2019-06-28,112.5,113.0,107.5,108.75,108.75,68854685
2019-07-01,109.5,110.5,107.65,109.15,109.15,42545442
2019-07-02,108.05,108.05,99.8,100.8,100.8,149669579
2019-07-03,100.75,103.8,98.85,99.75,99.75,112667717
2019-07-04,101.0,102.15,95.2,96.25,96.25,108105010
2019-07-05,95.0,96.85,87.4,88.15,88.15,220546903
2019-07-08,87.0,94.6,85.65,93.15,93.15,197675527
2019-07-09,95.0,97.0,90.3,91.35,91.35,137863884
2019-07-10,92.15,94.0,91.5,93.0,93.0,75776545
2019-07-11,94.0,95.0,90.7,92.45,92.45,73432269
2019-07-12,93.25,94.85,91.65,94.2,94.2,60702978
2019-07-15,95.0,99.3,92.55,93.2,93.2,126736904
2019-07-16,94.0,106.5,92.25,103.85,103.85,228682135
2019-07-17,108.5,108.5,97.55,98.4,98.4,238375009
2019-07-18,88.6,90.25,79.15,85.8,85.8,229258092
2019-07-19,86.0,86.9,82.6,83.25,83.25,145863654
2019-07-22,83.3,92.5,81.7,91.15,91.15,208758719
2019-07-23,89.0,93.9,87.1,90.65,90.65,164964349
2019-07-24,91.5,93.65,88.15,89.15,89.15,104007122
2019-07-25,88.4,90.4,85.85,87.65,87.65,113015178
2019-07-26,88.75,96.9,87.1,96.05,96.05,186097455
2019-07-29,95.7,98.7,91.35,94.75,94.75,138287221
2019-07-30,95.0,96.3,81.15,86.05,86.05,120979045
2019-07-31,86.0,92.35,84.75,91.2,91.2,133054947
2019-08-01,88.95,91.3,85.75,88.4,88.4,111842102
2019-08-02,87.8,90.9,86.8,88.3,88.3,106397716
2019-08-05,88.0,88.0,79.5,81.1,81.1,136352605
2019-08-06,80.9,86.65,79.7,85.35,85.35,134819814
2019-08-07,86.5,92.0,86.1,86.85,86.85,171429816
2019-08-08,89.25,89.9,84.8,89.2,89.2,122325009
2019-08-09,91.8,92.45,81.15,82.15,82.15,187030766
2019-08-13,84.0,84.2,72.85,73.6,73.6,206712601
2019-08-14,74.9,77.9,70.55,76.55,76.55,173114134
2019-08-16,79.0,81.45,76.85,79.45,79.45,143478784
2019-08-19,79.45,80.75,76.0,76.65,76.65,127652182
2019-08-20,76.95,76.95,70.5,71.2,71.2,167966737
2019-08-21,71.2,71.5,64.55,65.4,65.4,228212985
2019-08-22,66.4,67.7,53.2,56.3,56.3,314692568
2019-08-23,56.4,61.25,54.75,59.25,59.25,309367850
2019-08-26,62.95,64.7,57.35,62.9,62.9,277799302
2019-08-27,62.9,65.35,62.5,64.5,64.5,190996863
2019-08-28,64.5,65.15,58.05,59.5,59.5,223167624
2019-08-29,59.25,59.3,55.0,57.4,57.4,188754023
2019-08-30,58.25,60.95,55.5,59.95,59.95,226395035
